,romance,non-romance
loquacious,0.0,0.0004337284661389937
lord,0.0038075780659357164,0.008023635773351382
lord's,0.0,0.0017349138645559748
lore,0.0006345963443226194,0.0006172027517962602
loren,0.0,0.0004337284661389937
los,0.0,0.002602370796833962
lose,0.01078813785348453,0.013269859163619595
loss,0.0019037890329678582,0.0018516082553887807
lot,0.013961119575097627,0.012961257787721465
lotion,0.006243321137749054,0.0
lots,0.0006345963443226194,0.0006172027517962602
lotus,0.0,0.0004337284661389937
lou,0.0,0.002602370796833962
loud,0.0012691926886452389,0.003394615134879431
loudest,0.0,0.0004337284661389937
loudly,0.0006345963443226194,0.0012344055035925204
loudspeaker,0.0,0.0004337284661389937
louis,0.0006345963443226194,0.0030860137589813013
louis',0.0,0.0004337284661389937
louise,0.0,0.0008674569322779874
louisiana,0.0,0.0008674569322779874
lounge,0.0006345963443226194,0.0018516082553887807
louse,0.0,0.001301185398416981
loused,0.0,0.0004337284661389937
lousy,0.0,0.0017349138645559748
louvre,0.0017838060393568723,0.0
love,0.03426820259342145,0.012652656411823334
lovejoy,0.0026757090590353084,0.0
lovely,0.0025383853772904777,0.003394615134879431
lover,0.0006345963443226194,0.0003086013758981301
lovers,0.0008919030196784362,0.0
lovers',0.0008919030196784362,0.0
low,0.008249752476194052,0.008949439901045773
low-class,0.0,0.0004337284661389937
low-heeled,0.0,0.0004337284661389937
low-pitched,0.0,0.0004337284661389937
low-priced,0.0008919030196784362,0.0
lower,0.0025383853772904777,0.002160209631286911
lower-cut,0.0008919030196784362,0.0
lowly,0.0008919030196784362,0.0
loyal,0.0006345963443226194,0.0006172027517962602
loyalty,0.0006345963443226194,0.0003086013758981301
lp,0.0,0.0004337284661389937
lt.,0.0,0.0008674569322779874
lubricate,0.0008919030196784362,0.0
lucien,0.0,0.004337284661389937
lucifer,0.0,0.0008674569322779874
lucille,0.009810933216462798,0.0
lucille's,0.0008919030196784362,0.0
luck,0.005711367098903575,0.006480628893860732
luckily,0.0,0.0004337284661389937
lucky,0.0012691926886452389,0.0024688110071850408
lucy,0.01903789032967858,0.0003086013758981301
ludicrous,0.0,0.0004337284661389937
lug,0.0025383853772904777,0.0003086013758981301
luggage,0.0,0.0008674569322779874
luis,0.0,0.0030360992629729563
luis's,0.0,0.0004337284661389937
luke,0.0,0.0004337284661389937
lukewarm,0.0006345963443226194,0.0003086013758981301
lukuklu,0.0,0.0004337284661389937
lullaby,0.0,0.0004337284661389937
lulu,0.0008919030196784362,0.0
lumbar,0.0,0.0004337284661389937
lumber,0.0025383853772904777,0.0003086013758981301
luminous,0.0,0.0004337284661389937
lump,0.003172981721613097,0.0006172027517962602
lumpy,0.0006345963443226194,0.0003086013758981301
lunatic,0.0008919030196784362,0.0
lunch,0.0025383853772904777,0.002777412383083171
luncheon,0.0006345963443226194,0.0006172027517962602
lunchtime,0.0,0.0004337284661389937
lung,0.0012691926886452389,0.0018516082553887807
lunge,0.0,0.001301185398416981
lurch,0.0006345963443226194,0.0024688110071850408
lure,0.0,0.0008674569322779874
lurid,0.0,0.0004337284661389937
lurk,0.0,0.0004337284661389937
luscious,0.0,0.0008674569322779874
lush,0.0006345963443226194,0.0003086013758981301
lust,0.0,0.0004337284661389937
luster,0.0,0.0004337284661389937
lusty,0.0,0.0004337284661389937
luther,0.0,0.0004337284661389937
luxuriosly-upholstered,0.0,0.0004337284661389937
luxurious,0.0,0.0004337284661389937
luxury,0.0,0.001301185398416981
lying,0.0008919030196784362,0.0
lynn,0.0,0.0004337284661389937
lyric,0.0006345963443226194,0.0003086013758981301
m-m-m,0.0008919030196784362,0.0
m.,0.0006345963443226194,0.0006172027517962602
m.e.'s,0.0,0.0004337284661389937
m.p.h.,0.0,0.0008674569322779874
ma,0.0,0.0004337284661389937
ma'am,0.0006345963443226194,0.0009258041276943903
macabre,0.0,0.0008674569322779874
machine,0.0025383853772904777,0.0006172027517962602
machinelike,0.0,0.0004337284661389937
machinery,0.0,0.0008674569322779874
machines,0.0,0.0008674569322779874
macisaacs,0.0008919030196784362,0.0
mackerel,0.0017838060393568723,0.0
macklin,0.0,0.0034698277291119496
macklin's,0.0,0.0004337284661389937
macneff,0.0,0.0030360992629729563
macready,0.0,0.0008674569322779874
mad,0.005076770754580955,0.0024688110071850408
madam,0.0,0.0008674569322779874
madame,0.0006345963443226194,0.0030860137589813013
madaripur,0.0,0.0004337284661389937
madden,0.0,0.00824084085664088
madden's,0.0,0.001301185398416981
madly,0.0,0.0008674569322779874
madness,0.0008919030196784362,0.0
mae,0.0019037890329678582,0.004011817886675691
mae's,0.0,0.0004337284661389937
magazine,0.0025383853772904777,0.002777412383083171
magenta,0.0008919030196784362,0.0
maggie,0.019621866432925596,0.0
maggie's,0.0026757090590353084,0.0
maggoty,0.0,0.0004337284661389937
magic,0.0006345963443226194,0.0003086013758981301
magical,0.0008919030196784362,0.0
magically,0.0,0.0004337284661389937
magnetism,0.0,0.0004337284661389937
magnification,0.0,0.0008674569322779874
magnificence,0.0008919030196784362,0.0
magnificent,0.0012691926886452389,0.0006172027517962602
magnificently,0.0008919030196784362,0.0
magnify,0.0,0.0017349138645559748
magnum,0.0008919030196784362,0.0
magpie,0.0008919030196784362,0.0
maguire,0.0,0.0021686423306949685
maguires,0.0,0.0004337284661389937
mah,0.0,0.0008674569322779874
mah-jongg,0.0,0.0004337284661389937
mahmoud,0.0,0.0008674569322779874
mahogany,0.0,0.0008674569322779874
maht,0.0,0.0004337284661389937
mahzeer,0.0,0.004771013127528931
mahzeer's,0.0,0.0021686423306949685
mai'teipa,0.0,0.0004337284661389937
maid,0.003172981721613097,0.0018516082553887807
mail,0.0019037890329678582,0.0003086013758981301
mailbox,0.0006345963443226194,0.0012344055035925204
mailer,0.0,0.0004337284661389937
mailman,0.0008919030196784362,0.0
main,0.004442174410258336,0.004629020638471952
maine,0.0,0.0004337284661389937
mainly,0.0019037890329678582,0.0003086013758981301
maintain,0.0,0.0017349138645559748
maintaining,0.0,0.0004337284661389937
maintenance,0.0006345963443226194,0.0006172027517962602
major,0.0012691926886452389,0.0037032165107775614
majority,0.0,0.0004337284661389937
majuh,0.0,0.0004337284661389937
make,0.08503591013923101,0.10646747468485489
make-ready,0.0,0.0004337284661389937
make-up,0.0006345963443226194,0.0009258041276943903
makes,0.0,0.0004337284661389937
makeshift,0.0012691926886452389,0.0003086013758981301
maku,0.0,0.0008674569322779874
malay,0.0,0.0004337284661389937
male,0.0025383853772904777,0.0030860137589813013
maleness,0.0017838060393568723,0.0
malevolence,0.0008919030196784362,0.0
malevolent,0.0,0.0004337284661389937
malice,0.0,0.0004337284661389937
malicious,0.0,0.0004337284661389937
maliciously,0.0,0.0004337284661389937
malign,0.0,0.0004337284661389937
malingering,0.0008919030196784362,0.0
mallory,0.0,0.0004337284661389937
mallory's,0.0,0.0004337284661389937
malnutrition,0.0,0.0004337284661389937
malta,0.0008919030196784362,0.0
maltreat,0.0,0.0004337284661389937
mama,0.003172981721613097,0.0003086013758981301
mamma,0.0026757090590353084,0.0
mammal,0.0,0.0004337284661389937
man,0.06409423077658456,0.09720943340791098
man's,0.006980559787548813,0.011109649532332684
manage,0.003172981721613097,0.004629020638471952
management,0.0026757090590353084,0.0
manager,0.006345963443226194,0.0018516082553887807
manas,0.0,0.0017349138645559748
manchester,0.0,0.0004337284661389937
mandate,0.0006345963443226194,0.0003086013758981301
mandhata,0.0,0.0004337284661389937
mane,0.0,0.0008674569322779874
maneret,0.0008919030196784362,0.0
maneuver,0.0019037890329678582,0.0009258041276943903
maneuverability,0.0,0.0004337284661389937
maneuvering,0.0,0.0004337284661389937
manhattan,0.0012691926886452389,0.0006172027517962602
manhood,0.0,0.0021686423306949685
mania,0.0008919030196784362,0.0
maniac,0.0,0.0004337284661389937
manic,0.0,0.0008674569322779874
manic-depressive,0.0,0.0004337284661389937
manifestation,0.0,0.0004337284661389937
manipulate,0.0,0.0008674569322779874
manipulation,0.0,0.0004337284661389937
manitoba,0.0,0.0004337284661389937
mankind,0.0,0.001301185398416981
mannequin,0.0,0.0004337284661389937
manner,0.0025383853772904777,0.005554824766166342
manny,0.0,0.0008674569322779874
manpower,0.0,0.0004337284661389937
manservant,0.0,0.0008674569322779874
mansion,0.0,0.002602370796833962
manslaughter,0.0,0.0004337284661389937
mantegna,0.0008919030196784362,0.0
mantel,0.0,0.0004337284661389937
manu,0.0,0.0021686423306949685
manuel,0.0,0.001301185398416981
manufacture,0.0017838060393568723,0.0
manufacturer,0.0008919030196784362,0.0
manure,0.0008919030196784362,0.0
manure-scented,0.0008919030196784362,0.0
many,0.017768697641033344,0.02098489356107285
many-bodied,0.0,0.0004337284661389937
many-times,0.0,0.0004337284661389937
map,0.0,0.001301185398416981
maple,0.0008919030196784362,0.0
mar,0.0006345963443226194,0.0003086013758981301
marble,0.0,0.0017349138645559748
marbleize,0.0008919030196784362,0.0
marc,0.0,0.0004337284661389937
marcellus,0.0,0.0004337284661389937
march,0.0,0.001301185398416981
mardi,0.0,0.0008674569322779874
mare,0.0038075780659357164,0.0015430068794906506
mare's,0.0006345963443226194,0.0003086013758981301
margaret,0.0,0.001301185398416981
margin,0.0,0.0004337284661389937
margo,0.0,0.0004337284661389937
maria,0.0006345963443226194,0.0006172027517962602
marijuana,0.0,0.0004337284661389937
marinate,0.0,0.0004337284661389937
marine,0.0,0.01778286711169874
marine's,0.0,0.0017349138645559748
mariner,0.0008919030196784362,0.0
mark,0.005076770754580955,0.005554824766166342
marker,0.0,0.0004337284661389937
market,0.0038075780659357164,0.0012344055035925204
marksman,0.0,0.0004337284661389937
maroon,0.0,0.0008674569322779874
marquess,0.0,0.0004337284661389937
marquis',0.0,0.0004337284661389937
marriage,0.005076770754580955,0.0049376220143700815
married,0.0,0.0008674569322779874
marrow,0.0,0.0004337284661389937
marrowbone,0.0,0.0004337284661389937
marry,0.01205733054212977,0.009258041276943903
mars,0.0,0.0039035561952509433
marsha,0.0,0.0004337284661389937
marshal,0.0006345963443226194,0.0024688110071850408
marshal's,0.0,0.0008674569322779874
marshall,0.0,0.001301185398416981
marshall's,0.0,0.0004337284661389937
marshmallow,0.0,0.0004337284661389937
mart,0.0,0.0004337284661389937
martha,0.0,0.0004337284661389937
martian,0.0006345963443226194,0.0012344055035925204
martians,0.0,0.001301185398416981
martin,0.013961119575097627,0.0006172027517962602
martingale,0.0008919030196784362,0.0
martini,0.0012691926886452389,0.0006172027517962602
marty,0.0,0.005638470059806918
marty's,0.0,0.0004337284661389937
marvel,0.0,0.0004337284661389937
marvelous,0.0006345963443226194,0.0003086013758981301
mary,0.0,0.01171066858575283
maryland,0.0,0.0004337284661389937
masculine,0.0006345963443226194,0.0006172027517962602
mash,0.0006345963443226194,0.0003086013758981301
mask,0.0,0.0039035561952509433
mason,0.0,0.0008674569322779874
masonry,0.0,0.0004337284661389937
masons,0.0,0.0004337284661389937
mass,0.0038075780659357164,0.002160209631286911
massachusetts,0.0,0.0004337284661389937
massage,0.0,0.0004337284661389937
massif,0.0,0.0004337284661389937
massive,0.0,0.0021686423306949685
mast,0.003172981721613097,0.0003086013758981301
master,0.0006345963443226194,0.0015430068794906506
master's,0.0,0.0008674569322779874
masterly,0.0,0.0004337284661389937
masterpiece,0.0,0.0004337284661389937
mastery,0.0,0.0004337284661389937
mastiff,0.0008919030196784362,0.0
match,0.0019037890329678582,0.006480628893860732
match-width,0.0,0.0004337284661389937
mate,0.0006345963443226194,0.0009258041276943903
mateo,0.0,0.0004337284661389937
mater,0.0008919030196784362,0.0
material,0.0012691926886452389,0.0006172027517962602
materialize,0.0,0.0004337284661389937
maternal,0.0006345963443226194,0.0006172027517962602
math,0.0008919030196784362,0.0
mathias,0.0008919030196784362,0.0
mathias',0.0008919030196784362,0.0
matilda,0.0,0.002602370796833962
matriarchal,0.0,0.0004337284661389937
matrimonial,0.0,0.0004337284661389937
matrimony,0.0,0.0004337284661389937
matson,0.0,0.0034698277291119496
matsuo,0.0,0.01518049631486478
matsuo's,0.0,0.0008674569322779874
matsyendra,0.0,0.0004337284661389937
matt,0.0,0.0004337284661389937
matter,0.01142273419780715,0.015121467419008376
matter-of-factness,0.0,0.0004337284661389937
mattie,0.0008919030196784362,0.0
mature,0.0,0.0008674569322779874
maturity,0.0017838060393568723,0.0
maude,0.0,0.009108297788918867
maude's,0.0,0.0004337284661389937
maurier,0.0,0.0004337284661389937
mauve,0.0,0.0004337284661389937
mauve-colored,0.0008919030196784362,0.0
maw,0.0008919030196784362,0.0
mawr,0.0,0.0008674569322779874
max,0.0,0.0021686423306949685
max's,0.0,0.0004337284661389937
maxim,0.0,0.0004337284661389937
maxim's,0.0008919030196784362,0.0
maximal,0.0,0.0004337284661389937
maximum,0.0006345963443226194,0.0006172027517962602
maxine,0.0,0.0008674569322779874
maxine's,0.0,0.0004337284661389937
may,0.006980559787548813,0.010492446780536424
maybe,0.017134101296710724,0.020676292185174718
mayor,0.0026757090590353084,0.0
mayor's,0.0,0.0004337284661389937
mayorship,0.0,0.0004337284661389937
mays,0.0008919030196784362,0.0
maze,0.0,0.0008674569322779874
mcbride,0.0,0.004771013127528931
mccafferty,0.0008919030196784362,0.0
mciver,0.0,0.001301185398416981
mckee,0.0008919030196784362,0.0
mckenzie,0.0026757090590353084,0.0
mckinley,0.0026757090590353084,0.0
mckinley's,0.0,0.0004337284661389937
mclish,0.0,0.001301185398416981
me,0.0006345963443226194,0.0018516082553887807
me'a,0.0008919030196784362,0.0
meadow,0.0006345963443226194,0.0037032165107775614
meager,0.0,0.001301185398416981
meal,0.0006345963443226194,0.002777412383083171
mean,0.015864908608065484,0.02684831970313732
meander,0.0,0.0008674569322779874
meaning,0.0019037890329678582,0.003394615134879431
meaningful,0.0,0.0004337284661389937
meaningless,0.0,0.0008674569322779874
meanness,0.0,0.0004337284661389937
meantime,0.0006345963443226194,0.0006172027517962602
meanwhile,0.0025383853772904777,0.0015430068794906506
measurable,0.0,0.0004337284661389937
measure,0.0,0.004771013127528931
measurement,0.0,0.0008674569322779874
meat,0.0,0.001301185398416981
mechanic,0.0,0.0004337284661389937
mechanical,0.0006345963443226194,0.0003086013758981301
mechanism,0.0,0.0004337284661389937
medal,0.0,0.0004337284661389937
meddle,0.0,0.0004337284661389937
medfield,0.0,0.001301185398416981
medfield's,0.0,0.0004337284661389937
medical,0.0006345963443226194,0.0024688110071850408
medicine,0.0012691926886452389,0.0003086013758981301
medieval,0.0006345963443226194,0.0003086013758981301
meditation,0.0,0.0008674569322779874
meditative,0.0,0.0004337284661389937
mediterranean,0.0006345963443226194,0.0003086013758981301
medium,0.0,0.0017349138645559748
medium-sized,0.0008919030196784362,0.0
meek,0.0,0.0004337284661389937
meeker,0.0,0.004337284661389937
meeker's,0.0,0.0030360992629729563
meekly,0.0,0.0004337284661389937
meet,0.015864908608065484,0.010801048156434553
meeting,0.006980559787548813,0.002777412383083171
megalopolis,0.0,0.0004337284661389937
mehitabel,0.0,0.0004337284661389937
meinckian,0.0,0.0004337284661389937
melancholy,0.0006345963443226194,0.0003086013758981301
melanesian,0.0,0.0008674569322779874
meld,0.0,0.0004337284661389937
melissa,0.0,0.001301185398416981
melodrama,0.0,0.0004337284661389937
melody,0.0012691926886452389,0.0003086013758981301
melon,0.0,0.0004337284661389937
melt,0.0012691926886452389,0.0012344055035925204
melting,0.0,0.0004337284661389937
mem,0.0,0.0004337284661389937
member,0.004442174410258336,0.0037032165107775614
memorable,0.0,0.0004337284661389937
memorize,0.0006345963443226194,0.0012344055035925204
memory,0.0038075780659357164,0.002777412383083171
memphis,0.0026757090590353084,0.0
men,0.018403293985355965,0.041352584370349436
men's,0.0012691926886452389,0.0009258041276943903
menace,0.0,0.001301185398416981
mencius,0.0008919030196784362,0.0
mend,0.0,0.0008674569322779874
mendoza,0.0,0.0004337284661389937
mental,0.0006345963443226194,0.0024688110071850408
mentality,0.0,0.0004337284661389937
mentally,0.0,0.0017349138645559748
mention,0.006345963443226194,0.003394615134879431
menu,0.0,0.0008674569322779874
mercedes,0.0008919030196784362,0.0
mercenary,0.0,0.0004337284661389937
mercer,0.0,0.011276940119613835
mercer's,0.0,0.0008674569322779874
merchant,0.0008919030196784362,0.0
mercifully,0.0,0.001301185398416981
mercy,0.0006345963443226194,0.0006172027517962602
mere,0.0012691926886452389,0.0012344055035925204
meredith,0.0,0.004771013127528931
meredith's,0.0,0.0008674569322779874
merely,0.0,0.005204741593667924
